BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Freestone,2154,938,43.5
Trinity,2156,938,43.5
Burleson,2145,934,43.5
DeWitt,2135,929,43.5
Calhoun,2112,919,43.5
Hutchinson,1992,867,43.5
Young,1947,847,43.5
Robertson,1935,842,43.5
Gonzales,1899,827,43.5
Hockley,1893,824,43.5
Gray,1883,820,43.5
Sabine,1849,805,43.5
Lee,1844,803,43.5
Blanco,1806,786,43.5
Rains,1790,779,43.5
Comanche,1779,774,43.5
Jones,1731,753,43.5
Red River,1645,716,43.5
Willacy,1640,714,43.5
Falls,1641,714,43.5
Callahan,1606,699,43.5
Newton,1605,699,43.6
Marion,1558,678,43.5
Nolan,1472,641,43.5
Camp,1427,621,43.5
Morris,1419,618,43.6
Jackson,1384,602,43.5
Scurry,1380,601,43.6
Wilbarger,1373,597,43.5
Live Oak,1365,594,43.5
Frio,1364,594,43.5
Franklin,1356,590,43.5
Clay,1336,581,43.5
Moore,1308,569,43.5
Deaf Smith,1303,567,43.5
San Augustine,1273,554,43.5
Brewster,1261,549,43.5
Coleman,1168,508,43.5
Madison,1157,503,43.5
Karnes,1137,495,43.5
Runnels,1135,494,43.5
Pecos,1121,488,43.5
Reeves,1106,481,43.5
Duval,1091,475,43.5
Zapata,1092,475,43.5
Lamb,1063,462,43.5
Terry,1061,462,43.5
Andrews,1061,462,43.5
Gaines,1059,461,43.5
McCulloch,1022,445,43.5
Dimmit,1022,445,43.5
Hamilton,1009,439,43.5
Stephens,1005,437,43.5
Dawson,996,433,43.5
Somervell,981,427,43.5
Zavala,979,426,43.5
Goliad,932,405,43.5
Archer,911,396,43.5
Ward,910,396,43.5
Presidio,909,395,43.5
Jack,873,380,43.5
Refugio,871,379,43.5
San Saba,778,338,43.4
Swisher,772,336,43.5
Parmer,749,326,43.5
Mills,734,319,43.5
Castro,709,308,43.4
Kimble,709,308,43.4
Haskell,704,306,43.5
Brooks,663,288,43.4
Yoakum,659,287,43.6
Mitchell,657,286,43.5
Ochiltree,653,284,43.5
La Salle,647,281,43.4
Mason,628,273,43.5
Delta,621,270,43.5
Carson,609,265,43.5
Wheeler,579,252,43.5
Jeff Davis,572,249,43.5
Kinney,569,247,43.4
Crosby,551,239,43.4
Coke,538,234,43.5
Floyd,539,234,43.4
Lynn,533,232,43.5
Winkler,518,225,43.4
Bailey,502,218,43.4
Hardeman,494,215,43.5
Childress,476,207,43.5
Hansford,472,205,43.4
Garza,470,204,43.4
Fisher,454,197,43.4
Hartley,452,196,43.4
Real,450,195,43.3
Dallam,438,190,43.4
Baylor,432,188,43.5
Crane,422,183,43.4
Donley,420,182,43.3
Sutton,406,176,43.3
Jim Hogg,394,171,43.4
Martin,391,170,43.5
Concho,372,162,43.5
Crockett,368,160,43.5
Hudspeth,363,158,43.5
Schleicher,361,157,43.5
Hall,349,151,43.3
Knox,346,150,43.4
Shackelford,339,147,43.4
Upton,331,144,43.5
Hemphill,323,140,43.3
Menard,320,139,43.4
Edwards,319,138,43.3
Lipscomb,285,124,43.5
Dickens,277,120,43.3
Collingsworth,272,118,43.4
Armstrong,263,114,43.3
Motley,242,105,43.4
Cochran,215,93,43.3
Throckmorton,209,91,43.5
Oldham,210,91,43.3
Terrell,205,89,43.4
Sherman,198,86,43.4
Briscoe,196,85,43.4
Cottle,193,84,43.5
Reagan,168,73,43.5
Culberson,161,70,43.5
Irion,146,63,43.2
Stonewall,142,61,43.0
Foard,136,59,43.4
Borden,116,50,43.1
Kenedy,95,41,43.2
Kent,96,41,42.7
Sterling,94,40,42.6
Roberts,91,39,42.9
McMullen,83,36,43.4
Glasscock,49,21,42.9
Loving,22,9,40.9
King,12,5,41.7



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 65-74,2081849,906580,43.5
