BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hale,10294,1195,11.6
Washington,10230,1187,11.6
Titus,9568,1110,11.6
Grimes,9410,1092,11.6
San Jacinto,9272,1076,11.6
Cass,8906,1034,11.6
Kleberg,8884,1031,11.6
Palo Pinto,8562,994,11.6
Uvalde,7986,927,11.6
Shelby,7801,905,11.6
Houston,7601,882,11.6
Willacy,7593,881,11.6
Milam,7562,877,11.6
Limestone,7513,872,11.6
Austin,7410,860,11.6
Tyler,7012,814,11.6
Panola,6986,811,11.6
Aransas,6827,792,11.6
Jones,6808,790,11.6
Gray,6745,783,11.6
Fayette,6735,781,11.6
Hockley,6519,756,11.6
Gillespie,6507,755,11.6
Bandera,6482,752,11.6
Frio,6401,743,11.6
Freestone,6285,729,11.6
Lampasas,6278,728,11.6
Gonzales,6162,715,11.6
DeWitt,6002,696,11.6
Moore,6000,696,11.6
Calhoun,6002,696,11.6
Hutchinson,5890,683,11.6
Colorado,5711,663,11.6
Falls,5682,659,11.6
Gaines,5643,655,11.6
Burleson,5477,635,11.6
Montague,5381,624,11.6
Llano,5357,621,11.6
Lavaca,5151,598,11.6
Young,5159,598,11.6
Deaf Smith,5125,595,11.6
Eastland,5106,592,11.6
Lee,5064,587,11.6
Karnes,5021,582,11.6
Andrews,4984,578,11.6
Scurry,4984,578,11.6
Bosque,4973,577,11.6
Robertson,4938,573,11.6
Reeves,4928,572,11.6
Pecos,4894,568,11.6
Newton,4685,543,11.6
Trinity,4497,522,11.6
Zapata,4463,518,11.6
Leon,4448,516,11.6
Madison,4371,507,11.6
Wilbarger,4172,484,11.6
Nolan,4115,477,11.6
Jackson,4096,475,11.6
Dawson,4089,474,11.6
Zavala,3994,463,11.6
Lamb,3970,460,11.6
Callahan,3956,459,11.6
Terry,3844,446,11.6
Camp,3831,444,11.6
Red River,3783,439,11.6
Live Oak,3680,427,11.6
Morris,3656,424,11.6
Comanche,3585,416,11.6
Duval,3578,415,11.6
Rains,3548,411,11.6
Ward,3289,381,11.6
Marion,3192,370,11.6
Blanco,3169,367,11.6
Sabine,3163,367,11.6
Dimmit,3158,366,11.6
Stephens,2939,341,11.6
Clay,2913,338,11.6
Runnels,2870,333,11.6
Parmer,2863,332,11.6
Ochiltree,2692,312,11.6
Franklin,2686,311,11.6
San Augustine,2664,309,11.6
Somervell,2624,304,11.6
Jack,2567,298,11.6
Brewster,2536,294,11.6
Mitchell,2444,283,11.6
Hamilton,2431,282,11.6
Coleman,2422,281,11.6
Brooks,2359,273,11.6
Childress,2355,273,11.6
Swisher,2319,269,11.6
Archer,2300,267,11.6
Goliad,2247,260,11.6
Winkler,2221,257,11.6
Yoakum,2206,256,11.6
Garza,2200,255,11.6
La Salle,2194,254,11.6
McCulloch,2187,253,11.6
Presidio,2184,253,11.6
Castro,2150,249,11.6
Refugio,2031,235,11.6
Dallam,1953,226,11.6
Bailey,1878,218,11.6
Haskell,1867,216,11.6
San Saba,1827,212,11.6
Hudspeth,1768,205,11.6
Lynn,1764,204,11.6
Crosby,1735,201,11.6
Floyd,1700,197,11.6
Concho,1605,186,11.6
Jim Hogg,1609,186,11.6
Hartley,1585,184,11.6
Delta,1575,182,11.6
Hansford,1555,180,11.6
Martin,1516,176,11.6
Carson,1495,173,11.6
Wheeler,1450,168,11.6
Kimble,1273,147,11.5
Kinney,1232,143,11.6
Mills,1236,143,11.6
Crane,1228,142,11.6
Mason,1212,140,11.6
Reagan,1137,132,11.6
Hardeman,1140,132,11.6
Real,1132,131,11.6
Fisher,1080,125,11.6
Crockett,1053,122,11.6
Hall,1016,117,11.5
Hemphill,1014,117,11.5
Upton,1006,116,11.5
Sutton,989,114,11.5
Knox,934,108,11.6
Lipscomb,918,106,11.5
Shackelford,915,106,11.6
Cochran,917,106,11.6
Donley,899,104,11.6
Coke,865,100,11.6
Baylor,864,100,11.6
Sherman,848,98,11.6
Collingsworth,838,97,11.6
Culberson,812,94,11.6
Schleicher,755,87,11.5
Dickens,687,79,11.5
Jeff Davis,670,77,11.5
Oldham,592,68,11.5
Menard,562,65,11.6
Edwards,506,58,11.5
Briscoe,460,53,11.5
Armstrong,452,52,11.5
Cottle,442,51,11.5
Irion,430,49,11.4
Glasscock,418,48,11.5
Throckmorton,409,47,11.5
Stonewall,387,44,11.4
Sterling,369,42,11.4
Foard,321,37,11.5
Motley,312,36,11.5
Roberts,222,25,11.3
McMullen,219,25,11.4
Terrell,213,24,11.3
Kent,186,21,11.3
Borden,147,17,11.6
Kenedy,106,12,11.3
King,81,9,11.1
Loving,35,4,11.4



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,7809328,906566,11.6
