BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Pecos,3144,560,17.8
Eastland,3093,551,17.8
Houston,2948,525,17.8
Shelby,2922,521,17.8
Bee,2893,515,17.8
Colorado,2815,501,17.8
Limestone,2733,487,17.8
Panola,2671,476,17.8
Young,2614,466,17.8
Moore,2605,464,17.8
Winkler,2563,457,17.8
Grimes,2445,436,17.8
Cass,2439,434,17.8
Gonzales,2388,425,17.8
Freestone,2384,425,17.8
Nolan,2273,405,17.8
Milam,2230,397,17.8
Lampasas,2211,394,17.8
Ochiltree,2165,386,17.8
Deaf Smith,2161,385,17.8
Jackson,2156,384,17.8
La Salle,2135,380,17.8
Burleson,2127,379,17.8
Montague,2111,376,17.8
Zapata,2042,364,17.8
Live Oak,2026,361,17.8
Robertson,1970,351,17.8
Lee,1873,334,17.8
Leon,1872,333,17.8
Tyler,1776,316,17.8
Llano,1757,313,17.8
Dawson,1739,310,17.8
Bandera,1721,306,17.8
Brewster,1670,297,17.8
Lavaca,1667,297,17.8
Madison,1592,283,17.8
Duval,1574,280,17.8
Blanco,1557,277,17.8
Brooks,1533,273,17.8
Terry,1527,272,17.8
Yoakum,1494,266,17.8
Wilbarger,1453,259,17.8
Willacy,1352,241,17.8
Jack,1297,231,17.8
Bosque,1250,222,17.8
Camp,1181,210,17.8
McCulloch,1168,208,17.8
Reagan,1139,203,17.8
Jones,1135,202,17.8
Refugio,1120,199,17.8
Childress,1119,199,17.8
Wheeler,1033,184,17.8
Comanche,1017,181,17.8
Stephens,1020,181,17.7
Presidio,985,175,17.8
Marion,966,172,17.8
Dallam,943,168,17.8
Lamb,939,167,17.8
Falls,939,167,17.8
Rains,940,167,17.8
Garza,932,166,17.8
San Jacinto,924,164,17.7
Somervell,918,163,17.8
Zavala,913,162,17.7
Franklin,883,157,17.8
Mitchell,878,156,17.8
Hamilton,860,153,17.8
Callahan,842,150,17.8
Runnels,816,145,17.8
Sutton,817,145,17.7
Trinity,808,144,17.8
Shackelford,787,140,17.8
Red River,783,139,17.8
Newton,776,138,17.8
Hemphill,759,135,17.8
Coleman,761,135,17.7
Morris,743,132,17.8
Upton,722,128,17.7
Crockett,718,128,17.8
Parmer,695,123,17.7
Swisher,676,120,17.8
Martin,660,117,17.7
Goliad,642,114,17.8
Jim Hogg,609,108,17.7
Hudspeth,609,108,17.7
Archer,602,107,17.8
Bailey,594,105,17.7
San Saba,587,104,17.7
Kimble,566,100,17.7
Clay,553,98,17.7
Castro,546,97,17.8
Hansford,540,96,17.8
Sabine,540,96,17.8
Culberson,491,87,17.7
San Augustine,487,86,17.7
Crane,463,82,17.7
Carson,451,80,17.7
Haskell,424,75,17.7
Irion,424,75,17.7
Mason,398,70,17.6
Floyd,388,69,17.8
Kinney,386,68,17.6
Crosby,373,66,17.7
Lynn,348,62,17.8
Hardeman,331,59,17.8
Knox,333,59,17.7
Baylor,330,58,17.6
Delta,320,57,17.8
Lipscomb,316,56,17.7
Hartley,313,55,17.6
Donley,295,52,17.6
Mills,289,51,17.6
Concho,244,43,17.6
Fisher,240,42,17.5
Hall,235,41,17.4
Schleicher,226,40,17.7
Coke,214,38,17.8
Glasscock,202,36,17.8
Real,202,36,17.8
Collingsworth,187,33,17.6
Cochran,185,32,17.3
McMullen,183,32,17.5
Sterling,151,26,17.2
Throckmorton,147,26,17.7
Menard,145,25,17.2
Dickens,141,25,17.7
Stonewall,132,23,17.4
Oldham,127,22,17.3
Sherman,127,22,17.3
Jeff Davis,126,22,17.5
Edwards,120,21,17.5
Briscoe,102,18,17.6
Cottle,103,18,17.5
Armstrong,96,17,17.7
Foard,98,17,17.3
Terrell,93,16,17.2
Roberts,67,11,16.4
Motley,66,11,16.7
Kent,40,7,17.5
Borden,24,4,16.7
King,18,3,16.7
Kenedy,17,3,17.6
Loving,4,0,0.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,5084383,906572,17.8
