BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Runnels,1374,496,36.1
Hartley,1364,492,36.1
Scurry,1343,485,36.1
Jones,1329,480,36.1
Tyler,1323,478,36.1
Llano,1255,453,36.1
Dawson,1252,452,36.1
Willacy,1233,445,36.1
Terry,1230,444,36.1
Aransas,1225,442,36.1
Karnes,1196,432,36.1
Stephens,1188,429,36.1
Live Oak,1190,429,36.1
Reeves,1178,425,36.1
Bandera,1175,424,36.1
Pecos,1139,411,36.1
San Jacinto,1117,403,36.1
Andrews,1113,402,36.1
Callahan,1079,389,36.1
Red River,1048,378,36.1
Duval,1029,371,36.1
Lamb,1010,364,36.0
Blanco,999,360,36.0
Falls,996,359,36.0
Dimmit,970,350,36.1
Trinity,960,346,36.0
Jackson,943,340,36.1
Ward,919,332,36.1
Ochiltree,912,329,36.1
Comanche,905,327,36.1
Marion,833,300,36.0
Camp,826,298,36.1
Hamilton,824,297,36.0
Newton,782,282,36.1
Zavala,765,276,36.1
Brewster,752,271,36.0
Hansford,743,268,36.1
Sabine,742,268,36.1
Clay,722,260,36.0
Coleman,716,258,36.0
Yoakum,704,254,36.1
Presidio,697,251,36.0
Rains,686,247,36.0
Carson,678,244,36.0
Franklin,675,243,36.0
Zapata,671,242,36.1
Winkler,613,221,36.1
Somervell,609,220,36.1
McCulloch,603,217,36.0
Mitchell,594,214,36.0
Sherman,587,212,36.1
Haskell,586,211,36.0
La Salle,551,199,36.1
San Saba,540,195,36.1
Archer,537,194,36.1
Crosby,536,193,36.0
Refugio,534,192,36.0
Jack,526,190,36.1
San Augustine,498,179,35.9
Bailey,488,176,36.1
Childress,484,174,36.0
Martin,477,172,36.1
Swisher,474,171,36.1
Wheeler,461,166,36.0
Garza,439,158,36.0
Mills,428,154,36.0
Castro,427,154,36.1
Brooks,403,145,36.0
Hudspeth,380,137,36.1
Goliad,377,136,36.1
Delta,369,133,36.0
Oldham,365,131,35.9
Sutton,365,131,35.9
Jim Hogg,355,128,36.1
Floyd,347,125,36.0
Lipscomb,343,123,35.9
Culberson,334,120,35.9
Lynn,326,117,35.9
Kimble,323,116,35.9
Hemphill,319,115,36.1
Mason,319,115,36.1
Fisher,316,114,36.1
Hall,306,110,35.9
Knox,304,109,35.9
Hardeman,299,108,36.1
Upton,277,100,36.1
Crane,272,98,36.0
Shackelford,273,98,35.9
Concho,265,95,35.8
Baylor,255,92,36.1
Donley,253,91,36.0
Cochran,243,87,35.8
Kinney,243,87,35.8
Real,236,85,36.0
Crockett,238,85,35.7
Glasscock,229,82,35.8
Coke,215,77,35.8
Reagan,201,72,35.8
Menard,183,66,36.1
Dickens,182,65,35.7
Schleicher,175,63,36.0
Collingsworth,165,59,35.8
Briscoe,146,52,35.6
Sterling,128,46,35.9
Cottle,129,46,35.7
Jeff Davis,123,44,35.8
Edwards,124,44,35.5
Roberts,116,41,35.3
Armstrong,112,40,35.7
Irion,108,39,36.1
Throckmorton,106,38,35.8
Foard,107,38,35.5
McMullen,101,36,35.6
Motley,99,35,35.4
Kenedy,89,32,36.0
Stonewall,77,27,35.1
Terrell,63,22,34.9
Kent,47,16,34.0
Borden,40,14,35.0
King,11,3,27.3
Loving,5,1,20.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,2509360,906563,36.1
