BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Somervell,643,422,65.6
Jack,637,418,65.6
La Salle,616,404,65.6
San Saba,604,396,65.6
Swisher,593,389,65.6
Parmer,563,369,65.5
Haskell,558,366,65.6
Kimble,558,366,65.6
Floyd,542,355,65.5
Childress,528,346,65.5
Real,525,344,65.5
Crosby,509,334,65.6
Carson,489,321,65.6
Bailey,483,317,65.6
Castro,455,298,65.5
Lynn,454,298,65.6
Wheeler,445,292,65.6
Delta,435,285,65.5
Baylor,435,285,65.5
Fisher,426,279,65.5
Ochiltree,411,269,65.5
Coke,403,264,65.5
Hartley,400,262,65.5
Mason,393,258,65.6
Winkler,388,254,65.5
Hansford,379,248,65.4
Brooks,378,248,65.6
Garza,364,239,65.7
Donley,356,233,65.4
Hardeman,351,230,65.5
Jim Hogg,350,229,65.4
Dallam,346,227,65.6
Menard,346,227,65.6
Kinney,335,219,65.4
Yoakum,332,218,65.7
Hall,332,218,65.7
Knox,333,218,65.5
Hudspeth,312,204,65.4
Lipscomb,296,194,65.5
Shackelford,293,192,65.5
Martin,292,191,65.4
Sutton,285,187,65.6
Concho,280,183,65.4
Upton,280,183,65.4
Edwards,267,175,65.5
Dickens,247,162,65.6
Cochran,240,157,65.4
Crane,232,152,65.5
Collingsworth,232,152,65.5
Sherman,210,137,65.2
Foard,209,137,65.6
Hemphill,204,133,65.2
Schleicher,199,130,65.3
Throckmorton,193,126,65.3
Jeff Davis,191,125,65.4
Briscoe,176,115,65.3
Culberson,166,109,65.7
Armstrong,162,106,65.4
Stonewall,158,103,65.2
Crockett,153,100,65.4
Motley,151,99,65.6
Cottle,148,97,65.5
Reagan,140,91,65.0
Irion,127,83,65.4
Roberts,115,75,65.2
Oldham,99,65,65.7
Glasscock,100,65,65.0
Terrell,88,57,64.8
Kent,86,56,65.1
Sterling,62,40,64.5
McMullen,59,38,64.4
Borden,51,33,64.7
Kenedy,49,32,65.3
King,13,8,61.5
Loving,3,1,33.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,1380678,906568,65.7
